author_name,year_of_birth,gender,thesis_title,year_of_defense
Matthieu Roy-Rodrigues,1923,male,Reconnaître Bientôt Passage Fou Lien Objet,1956
Martin Michel,1928,male,Tôt Lutte Nécessaire Corps Éternel,1963
Patrick Carlier,1945,male,Bête Entre Examiner Précéder,1980
Olivier Caron,1925,male,Avancer Toit Profiter Qualité Général Égal Épaule,1959
Aimé Michaud,1955,male,Froid Vérité Attacher Comprendre Choix Préparer,1990
Gabriel-Alain Pottier,1926,male,Nourrir Mode Découvrir Rose Avec Frais Abandonner,1962
Bernard de la Torres,1950,male,Doute Elle Bleu Midi Pleurer Nombreux Sein,1985
Martin Pinto du Grenier,1947,male,Pointe Adresser Aucun,1978
Henri Leleu,1957,male,Bien Soir Froid Pas On Aile Proposer,1988
Léon Bruneau-Rolland,1924,male,Lettre Moindre Terme Sourire,1953
Matthieu-Martin Gosselin,1911,male,Départ Franc Loup Vent Chasse Titre,1946
Honoré Rolland de la Guérin,1910,male,Banc Jamais Abattre,1946
Louis Dupré Le Adam,1905,male,Personne Peau Cou Sien,1937
André-Nicolas Gros,1946,male,Rapporter Source Confondre Somme Vision Mal,1979
Emmanuel Mallet,1903,male,Main Compte Joue Surtout,1939
Emmanuel Masse,1904,male,Compagnon Confiance Seconde Nez,1939
Henri Rousseau,1919,male,Jambe Lever Double Deviner Vérité Île Indiquer,1950
Rémy Joubert,1940,male,Chambre Tout Ordre Souvent Tête Pourquoi Comment,1969
Eugène Roche,1902,male,Lire Emporter Couche Boire Abri Planche,1937
Olivier-Auguste Royer,1959,male,Intéresser Enfoncer Espèce Dehors,1990
Auguste Descamps,1917,male,Armer L'Un Regretter Près Tâche Jardin,1951
Pierre Leduc de la Hernandez,1946,male,Relever Manquer Cependant Paupière,1977
Sébastien Sauvage,1916,male,Étudier Souvenir Naître Plein Ombre,1946
François Blanc du Leclerc,1953,male,Fou Grand Animer Discuter Vaste Premier,1981
Alfred Leroy,1956,male,Devoir Cause Inconnu Habiller Rompre,1989
Martin Leclerc,1916,male,De Changer Exposer Placer Vers,1953
Thibault Gautier,1902,male,Vent Envelopper Demeurer Garder Couvrir,1937
Joseph Camus,1925,male,Tenir Grâce Transformer Embrasser Atteindre Couche,1957
Stéphane Bouvier,1953,male,Salut Officier Chance Lutter Lever Impression Nombreux,1989
Richard Lecoq-Maréchal,1946,male,Falloir Nuage Sien Existence Sauvage Tranquille,1981
Alfred Bailly,1918,male,Jeter Bon Militaire Sentier Vue Garde Également,1949
Louis Maréchal,1930,male,Effacer Confiance Particulier Chaleur Éprouver Haine Simple Composer,1965
Jules-Alain Chauvet,1949,male,Pluie Brûler Pauvre Rappeler Seulement Silencieux Gouvernement,1985
Charles Colin-Laporte,1938,male,Deviner Suffire Doucement Jardin Mesure,1970
Hugues-Antoine Fontaine,1917,male,Loup Vrai Souvenir Précieux Mode,1945
Jacques Boulay,1944,male,Acte Pendre Aide Là Acte Toi Vrai,1980
Philippe de la Pichon,1937,male,Grave Ton Couvrir Armée Moyen,1973
Rémy Lecoq,1948,male,Forêt Joli Étoile Paysan Difficile Muet Simplement Rentrer,1979
Stéphane du Menard,1917,male,Sein Accepter Connaître Rejoindre Image Mal Route,1947
Emmanuel du Martineau,1911,male,Simple Décrire Étouffer Mais,1939
Étienne Lelièvre Le Peron,1947,male,Oreille Conseil Reposer Toujours Prix Tel Doute Avance,1980
Daniel Baron-Bernard,1952,male,Coin Bleu Mal Ensemble Cela Courant Par,1988
Joseph Petit,1936,male,Monde Cependant Regretter Abandonner Hors,1969
Charles Leroux-Hubert,1955,male,Cabinet Charger Entre Compagnie Mourir Essayer Facile,1984
Alexandre Imbert,1913,male,Poésie Intérêt Ramener Depuis Contenir Large,1943
Guy Regnier-Gimenez,1931,male,Valoir Sauter Commun Certain Durant Recueillir,1961
Étienne Samson Le Morvan,1948,male,Chose Général Précipiter Cou Mois,1979
Stéphane Charpentier,1948,male,Rouler Membre Exiger,1984
Maurice Benard de la Samson,1924,male,Fer Espérer Sentier Perdu Entourer Carte Oser Réponse,1956
Paul-Olivier Lévêque,1919,male,Parce Que Être Marquer Écouter Pensée,1949
Vincent du Morel,1932,male,Ombre Simple Imaginer Conseil Glisser Gris Seul,1967
Gérard Legendre,1909,male,Service Fer Couleur Sein Aussi Feu,1941
Gilles Regnier,1949,male,Marchand Hauteur Public Moitié Abri Puisque Été,1978
Léon Besnard,1940,male,Avance Début Mort Leur Maître Apparaître Naissance,1971
Marcel de Bruneau,1913,male,Voilà Reculer Tu Préparer,1944
Arthur Carre,1914,man,Autour Geste Moi Gauche Passage,1948
Matthieu Le Gautier,1924,man,Détacher Offrir Permettre Garde,1960
Nicolas Andre,1911,man,Société Dehors Cacher Gros Possible Musique,1944
David De Sousa,1908,man,Chaud Toute Ensuite Cesse Suivant Accomplir,1942
Gilbert Antoine,1912,man,Extraordinaire Toit Taille Six User,1945
Patrick Gillet-Mallet,1951,man,Soutenir Enfin Qualité Journée,1987
Nicolas Duhamel,1935,man,Employer Cesse Général,1965
Joseph Roche,1920,man,Sûr Mien Jardin Revenir Découvrir Supporter Chant,1949
Michel Julien,1924,man,Blond Mari Aimer,1959
David Ruiz de la Paris,1957,man,Raconter Ainsi Milieu Souvenir Rejoindre Retirer,1988
Augustin Le Delorme,1902,man,Eh Chute Personne Résister Cheveu,1938
Antoine Bouvet-Mallet,1919,man,Jambe Commencer Lequel Blanc Comprendre Pied,1954
Alfred Leblanc,1949,man,Attaquer Anglais Officier Entrée Juste,1985
Marc Brun-Barbier,1923,man,Dominer Fonction Cheval Seul Portier,1955
Denis-Gérard Morvan,1904,man,Traîner Recherche Noir Tant Reste,1937
Gérard Sanchez,1952,man,Ouvert Nez Prince Supérieur Expérience Agiter Peau Oublier,1985
Benoît Marques,1922,man,Quitter Déchirer Avancer,1957
Éric Courtois,1944,man,Employer Obliger Maintenant Nez Précipiter Distance Presser Qualité,1980
Grégoire Gilles,1908,man,Liberté Complètement Plaindre Fier Soirée,1940
Thibaut Tanguy,1909,man,Renoncer Sentier Intention Politique Avoir Entre Théâtre,1945
David Joly,1947,man,Parti Note Matin Quart Jeter,1983
Henri Alexandre,1955,man,Gauche Accepter Posséder Placer Léger Solitude Détacher,1988
Zacharie Bouvier,1936,man,Signer Employer Gris Chef,1969
Philippe Noël,1953,man,Mot Acte Midi Lendemain Choisir,1983
Édouard Martineau,1934,man,Siècle Eh Permettre Vivre Celui Profond Précis,1966
Guillaume Delaunay,1921,man,Assez Désespoir Triste Mêler Etc Succès Muet,1950
Timothée Daniel,1917,man,Couler Place Poursuivre Honte Bataille Frère,1953
Jérôme Barbe de la Sanchez,1918,man,Parent Désir Lumière Caresser Mieux Prévoir Prêter,1947
Henri Foucher,1936,man,Durer Simple Accepter Docteur Monter Offrir,1972
Guy Ramos,1927,man,Repousser Taille Venir Détail Forêt,1960
Thibault Marin Le Bernier,1954,man,Parfaitement Ah Vieux Sommeil Chaque,1990
Georges Lesage,1913,man,Haut Fuir Emmener Faim Course Cruel Réveiller,1942
Thibaut-Jérôme Pereira,1941,man,Événement Couper Trembler Davantage Suite Construire,1969
Yves Faure,1946,man,Printemps Raison Étoile Aile Écrire Divers Science,1979
Thibaut-Laurent Pons,1930,man,Au Interrompre D'Autres Dessiner Connaissance Sec Pourquoi,1958
Alfred Martin,1928,man,Poésie Esprit Escalier,1963
Raymond Benard,1943,man,Mur Loin Seulement Grâce,1973
Jérôme Peron,1933,man,Diriger Paupière Grave Pensée Pencher,1963
Marc de la Chrétien,1949,man,Échapper Ministre Auteur Jambe Poussière,1982
Georges Jean,1909,man,Perte Auprès Certain Peur On Remplir,1944
Benoît Lucas,1947,man,Chacun Rose Père Figure Soleil Particulier Animer,1981
David Michel,1949,man,Complètement Traîner Transformer Fier,1981
Alphonse Robert Le Chauveau,1920,man,Mémoire Créer Politique Roi Journal Avancer,1953
Alexandre Maurice,1950,man,Droite Souvenir Plaindre Voler Étranger Intérieur Chasser,1979
Arthur Le Goff,1938,man,Sien Goût Enfant Même Forme,1969
Joseph-Xavier Marchal,1947,man,Présenter Doux Traverser Musique Appeler Finir Sens,1980
Julien Dubois,1951,man,Ombre Ami Même Inspirer,1985
Paul Godard,1935,man,Dos Enfoncer Prison Souffrance Branche Rayon Étrange,1964
Maurice-Émile Renault,1930,man,État Prendre Afin De Briller Presser Rapide,1963
Théodore Lombard,1951,man,Coeur Chacun Sang Santé Ce Menacer Commencement,1983
Arthur Robin-Peltier,1904,man,Enfoncer Sable Présence Voilà Lendemain Tôt,1940
Benjamin Peltier,1918,man,Départ Autour Garde Loin Découvrir Mensonge Recommencer,1952
Gérard Le Adam,1949,man,Charger De Règle Fenêtre Frapper,1979
Arthur Delorme-Vincent,1922,man,Passé Flot Nuage Plusieurs,1957
Sébastien du Sauvage,1942,man,Donner Quart Intérieur Secrétaire Reculer,1976
Victor de la Pottier,1933,man,Fort Toujours L'Un Vieillard Siège,1968
Roland Rodrigues,1908,man,Retirer Ensuite Fond Point,1939
Aimé Nguyen,1955,man,Changement Perdre Frapper Comme Loin Médecin Larme,1984
Auguste Chevalier,1933,man,Respirer Ceci Mêler Cheval Confier,1967
Édouard Marques-Dubois,1934,man,Journée Tête Pont Tard,1970
Olivier Hamon,1928,man,Règle Corde Marquer Environ Éclater,1956
Marc Dijoux,1942,man,Dès Fou Moyen Lueur,1971
Raymond de Marie,1927,man,Circonstance Ci Détail Mari Distinguer,1962
Philippe Laine,1917,man,Faire Solitude Riche Souvenir Réussir Centre,1949
Louis Étienne,1949,man,Oeuvre Tout Malgré Résultat Sang Haut Minute,1981
Gérard François,1937,man,Sentier Cent Valoir,1973
Émile Ollivier Le Dumas,1914,man,Menacer Quarante Rang Silence,1942
Michel Thomas,1955,man,Vaincre Mourir Debout Nuage,1984
Étienne Auger-Courtois,1951,man,Taille Commencement Matin Mine Énergie Entrer,1979
Étienne Lebreton,1907,man,Dieu Nord Enfermer Mener Fruit Jour Argent Brûler,1939
Marcel-Sébastien Gauthier,1952,man,Nombreux Respecter Glace Meilleur Confondre,1983
Honoré Laurent,1940,man,Demander Grandir Rapport Trou Moyen Discussion Près,1968
Benjamin Weber,1909,man,Pièce Tendre Nombre Douze Peuple Guère Haut,1942
Emmanuel Leclercq,1914,man,Consulter Abattre Voici Poète Bleu Prière Fait,1947
Guillaume Bigot,1916,man,Un Dire Vingt Assurer,1945
Eugène Hernandez de Baudry,1934,man,Quarante Aussi Fort Posséder Afin De Action,1969
Jérôme Regnier,1914,man,Posséder Appel Calme Pur,1950
Aimé Guillaume Le Gimenez,1912,man,Aller Colère Officier Parfois Déclarer Enlever Ramasser,1946
Guillaume Devaux,1957,man,Village Meilleur Attacher Attaquer,1987
Édouard Jourdan,1917,man,Prince Que Silencieux Défaut Plein Conseil,1952
Théodore Weiss-Lemaire,1938,man,Sentier Bientôt Fin Rocher Vide Ignorer,1972
Marc Leduc,1934,man,Porter Aujourd'Hui Assurer Barbe Traverser,1965
Luc du Verdier,1952,man,Encore Déclarer Peu Rien,1987
Thierry Goncalves,1955,man,Plaire Rouge Vrai Nouveau Être Debout,1990
Philippe Gérard-Launay,1960,man,Silencieux Caresser Couche Écraser Tapis Quant À Rien,1989
Alexandre-Théophile Reynaud,1943,man,Revoir Réclamer Épaule Âme Demain Trou,1974
Michel Gosselin,1915,man,Mourir Battre Intérêt Mon,1951
François Guillet,1920,man,Trace Oncle Imposer Son,1955
Bertrand-Christophe Leclercq,1946,man,Bande Toucher Courir Heureux Précieux,1979
Charles Paul,1939,man,Alors Ouvert Chercher Voisin,1972
Jean Guichard,1914,man,Rompre Assister Voiture Soudain Recherche,1943
Tristan Mary,1911,man,Or Puisque Envie Tout,1947
Théodore de la Weber,1932,man,Fatigue Train Voisin Humain,1962
Denis de Guillon,1951,man,Désirer Posséder Avec Problème Promettre Ce,1986
Raymond Hebert,1915,man,Tout Serrer Train Dernier Éclater Calmer,1949
Vincent Grégoire,1936,man,Secours Soi Craindre Réfléchir Début Clef Digne Sur,1970
Alphonse Hoarau,1951,man,Contre Inventer Emporter Or Faire,1984
Maurice Diaz,1948,man,Ainsi Avenir Permettre Vision Parole,1984
Charles Langlois,1902,man,Pleurer Coucher Du Admettre Air,1935
Bertrand de Lecomte,1904,man,Empêcher Tu Fond Quinze Rapide,1936
Roger De Oliveira Le Potier,1943,man,Acheter Campagne Former,1979
Antoine Georges,1915,man,Quitter Devant Aller Sorte Écrire Doute,1951
Rémy Bonnin,1915,man,Aventure Résultat Terme Appartement,1947
Eugène Gillet,1909,man,Hasard Petit Surveiller,1941
Philippe Pages,1912,man,Science Souffler Silence Jusque Système Maison État,1944
André-Louis Rolland,1916,man,Époque Accepter Empêcher Manier Passer Contre Que,1953
Éric-Adrien Bertrand,1925,man,Jeter Agent Part Désir,1960
Xavier Guillon de Cohen,1919,man,Désir Partie Au Chacun Chanter,1949
Henri Vaillant,1912,man,Secret Espoir Peser,1945
Roland Weiss,1953,man,Chant Vision Ramener Le Recommencer Fixer Dangereux,1981
Roger Paris,1950,man,Haïr Journée Faim,1983
Grégoire-Alphonse Aubert,1907,man,Rire Chasse Repousser Ton Place Dur,1940
Henri Boucher,1953,man,Marche Coeur Larme Foi Suffire Leur Très Liberté,1989
Grégoire Dufour-Blanc,1944,man,Mesure Arriver Sou,1974
Eugène Leconte,1922,man,Sommet Tenir Disparaître Larme Chambre,1951
William-Emmanuel Leclercq,1935,man,Chaise Imposer Lien Double,1971
Isaac Gillet-Evrard,1924,man,Propre Président Chat,1960
Benoît Fontaine,1939,man,Finir Toit Garder Cas,1970
Édouard de la Besnard,1940,man,Prier Silencieux Voici Fête Vague,1971
Georges Cousin,1915,man,Siège Liberté Nécessaire Hauteur,1948
Adrien Renard,1901,man,Trop Ennemi Oncle Famille Remercier Neuf Révéler,1936
Michel Laurent,1933,man,Rien Erreur Déjà Écrire Supporter Feu Très Respecter,1965
Jules Poulain,1943,man,Horizon Tenter Sur Autre Apercevoir,1976
Victor-Antoine Pereira,1938,man,Penser Huit Différent Tranquille,1973
Roland Guilbert,1929,man,Aussi Chaque Lendemain Dur Souffrance Sien Mien,1961
Sébastien Georges-Collet,1932,man,Instinct Ensuite Guère,1966
Georges Chauvet,1923,man,Vérité Changer Effet Mariage Absolument Coucher,1952
Guillaume du Colin,1953,man,Mourir Rassurer Celui Marché Comme Vite,1989
Benoît Jean,1924,man,Prince Considérer Aussi Mentir Refuser Différent Papa Général,1960
Sébastien Dupuis,1937,man,Serrer Désir Chambre Cercle Étranger Puis Souhaiter,1971
Hugues Hervé,1931,man,Accomplir Révolution Connaître Fils Coucher Île,1968
Luc Fournier,1944,man,Livrer Façon Digne Histoire Falloir Satisfaire Calmer Changement,1973
Guillaume Noël,1939,man,Dieu Courage Attitude Hiver Plutôt,1967
Guy Girard,1936,man,Le Divers Observer Humide Vin,1970
Jacques-Guy Laine,1956,man,Songer Respirer Douter Connaissance Mériter,1987
Gabriel Duval de la Dufour,1957,man,Votre Théâtre Visage Anglais Désirer Centre Voir Prêt,1988
Olivier Rey,1934,man,Abri Visible Neuf Point Placer Exister,1970
Édouard Toussaint,1955,man,Risquer Produire Se Mieux Hésiter,1988
Charles Rey,1922,man,Vrai Encore Société Sérieux Certainement Froid Gagner,1956
Maurice Bouchet,1923,man,Mener Lien Assister,1957
Paul Le Lévêque,1905,man,Fait Odeur Enfin Impossible,1936
Gabriel Lebrun Le Ribeiro,1906,man,Abattre Autre Yeux Jeune,1936
Martin Navarro du Weber,1948,man,Garçon Travailler Rôle Neuf Travail Désigner,1979
Zacharie Bègue,1908,man,Intéresser Foule Bien Table Fonder,1944
Christophe Perret,1933,man,Douze Soin Qualité Paysage Choix,1963
Daniel Carlier,1934,man,Mien Mien Juger Voile Épais Envie,1963
Denis-Léon Guyot,1944,man,Humide Chair Lettre Diriger Fusil Peine Jeune Lueur,1977
Louis de la Robert,1944,man,Vérité Discours Personne Servir,1972
Bertrand Ledoux,1945,man,Moi Doigt Machine Connaître Lien,1981
Yves Laurent,1910,man,Question Rue Mille Seulement Comment Assurer,1942
Vincent Regnier,1906,man,Banc Lueur Règle Habiller,1939
Jules Charrier Le Leleu,1918,man,Assurer Peuple Fou Entraîner Chaleur,1950
Thibault Olivier de la Henry,1959,man,Étouffer Dos Position Printemps Précéder Oreille,1988
Gérard-Grégoire Bourgeois,1936,man,Clef Son Plan Pointe Espoir Bon Être,1970
Emmanuel Blin,1953,man,Noire Premier Note Franchir Vous,1989
Stéphane Paul,1929,man,Général Vingt Grave Même Feu Roi,1961
Gilbert Louis,1906,man,Beauté Unique Roi,1939
Benoît Albert,1938,man,Dégager Élément Moyen Mourir Erreur,1971
Eugène Texier,1938,man,Supporter Adresser Quinze Fixer Main Manger Plante,1973
Denis Clerc,1957,man,Surveiller Compagnie Puis Importance Miser Mari Discussion,1989
Denis Jacquot,1919,man,Avouer Sens Tellement Intérieur,1947
Éric Gimenez,1950,man,Après Intention Pour Tour Remarquer,1984
Raymond Lebrun,1938,man,Caresser Dernier Mêler Promener Réflexion Asseoir Rang Expérience,1972
Lucas Imbert,1905,man,Ramasser Connaissance Céder,1938
Laurent Thibault,1940,man,Au Émotion De Delà Partout,1970
Thibault Durand,1927,man,Cause Être Voix Satisfaire Avec Causer,1962
René Laine,1939,man,Adresser Lentement Signer Remonter,1968
Isaac Clerc,1916,man,Tel Car Odeur,1952
Hugues de Martins,1906,man,Claire Saint Autre Reste Pousser Puis Guère,1941
Luc Chrétien,1926,man,Cinq Retour Ni Penser Ah,1956
Bertrand Blanc Le Aubert,1947,man,Ami Général Souffler Oui,1978
Maurice de la David,1921,man,Couleur Suite Précis Fort,1957
Gabriel Carlier,1944,man,Sentier Quant À Voix Loi Chambre Joli,1978
Zacharie Robin,1915,man,Taille Mon Bout Nature Brûler Veille Circonstance,1948
Frédéric Bouvier,1949,man,Soit Maître Devenir Demander Long Sept,1985
Xavier de la Chevallier,1924,man,Demain Loin Sérieux Rôle,1953
Robert Delmas,1920,man,Soleil Effacer Social Importer Son,1951
Yves-Édouard Teixeira,1947,man,Apparence Certain Tout Réfléchir Produire,1982
Thomas Guillot,1929,man,Soirée Ministre Jeter Emporter Montagne,1962
Arthur Guibert,1911,man,Entier Tache Suivre Folie Politique Épais Grâce,1940
Adrien Germain,1913,man,Établir Situation Disparaître Tôt Recommencer Trace Connaître Cas,1948
Joseph-Raymond Godard,1926,man,Passé Bas Réflexion Naturellement Derrière Famille Rêve,1957
Théodore Rémy,1932,man,Imaginer Naturellement Éclairer Hauteur Sac Chasse Puis Autour,1965
Isaac Vallet Le Guillet,1919,man,Gauche Monsieur Respirer Tendre Travers,1953
René Bousquet,1940,man,Gens Maison Tandis Que Permettre,1969
Guillaume Rémy,1903,man,Voisin Raison Même Terreur,1939
Alexandre-Christophe Da Costa,1913,man,Sein Face Six Prêter Aucun Déposer,1946
Pierre Fontaine-Poulain,1936,man,Signifier Claire Devant Fort,1972
Jean Letellier,1901,man,Appartement Vide Croix Éloigner Saint Taille Travers Poitrine,1936
Roger Lemoine,1913,man,Lutte Depuis Partie,1945
Isaac Olivier,1954,man,Alors Possible Tôt Hier Chaud Parti Abattre,1983
Roland-Théodore Allard,1944,man,Empire Entretenir Trop Hier Compagnon,1973
François de la Simon,1940,man,Doute Construire Blond Titre,1969
Pierre du Chevalier,1933,man,Découvrir Aller Dans Lèvre,1969
Édouard-Antoine Hubert,1938,man,En Esprit Main,1972
